id,year,date,session_start,session_end,room,chair,session_title,duration,dtstart,dtend,location,author,type,title,topic
74,2019,Mon 27 May 2019,11:55,12:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session VII: Collaboration & Communication (Part 2),15.0,2019-05-27T12:10:00,2019-05-27T12:25:00,Place du Canada,"Preetha Chatterjee, Kostadin Damevski, Lori Pollock, Vinay Augustine, Nicholas A. Kraft,  Pre-print",Full-paper,Exploratory Study of Slack Q&A Chats as a Mining Source for Software Engineering Tools,MSR 2019 Technical Papers
75,2019,Mon 27 May 2019,11:55,12:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session VII: Collaboration & Communication (Part 2),6.0,2019-05-27T12:25:00,2019-05-27T12:31:00,Place du Canada,"Junichi Hayashi, Yoshiki Higo, Shinsuke Matsumoto, Shinji Kusumoto,  Pre-print",Short-paper,Impacts of Daylight Saving Time on Software Development,MSR 2019 Technical Papers
76,2019,Mon 27 May 2019,13:50,14:35,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Tutorial II,45.0,2019-05-27T13:50:00,2019-05-27T14:35:00,Centre-Ville,Christoph Treude,Tutorial,Qualitative Data Analysis in Software Engineering: A Hands-on Tutorial,MSR 2019 Education
77,2019,Mon 27 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session X: Building on Data,15.0,2019-05-27T14:45:00,2019-05-27T15:00:00,Centre-Ville,"Zoe Kotti, Diomidis Spinellis,  Pre-print",Full-paper,Standing on Shoulders or Feet? The Usage of the MSR Data Papers,MSR 2019 Technical Papers
78,2019,Mon 27 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session X: Building on Data,6.0,2019-05-27T15:00:00,2019-05-27T15:06:00,Centre-Ville,"Sumon Biswas, Md Johirul Islam, Yijia Huang, Hridesh Rajan,  Pre-print,  Media Attached",Talk,Boa Meets Python: A Boa Dataset of Data Science Software in Python Language,MSR 2019 Data Showcase
79,2019,Mon 27 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session X: Building on Data,6.0,2019-05-27T15:06:00,2019-05-27T15:12:00,Centre-Ville,"Oliviero Riganelli, Marco Mobilio, Daniela Micucci, Leonardo Mariani",Talk,A Benchmark of Data Loss Bugs for Android Apps,MSR 2019 Data Showcase
80,2019,Mon 27 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session X: Building on Data,6.0,2019-05-27T15:12:00,2019-05-27T15:18:00,Centre-Ville,"Saket Joshi, Sridhar Chimalakonda",Talk,RapidRelease - A Dataset of Projects and Issues on GitHub with Rapid Release,MSR 2019 Data Showcase
81,2019,Mon 27 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session X: Building on Data,6.0,2019-05-27T15:18:00,2019-05-27T15:24:00,Centre-Ville,"Ahmed Zerouali, Valerio Cosentino, Jesus M. Gonzalez-Barahona, Gregorio Robles, Tom Mens,  Pre-print",Short-paper,A Tool to Analyze Packages in Software Containers,MSR 2019 Technical Papers
82,2019,Mon 27 May 2019,14:45,15:30,Centre-Ville,Chair(s): Francisco Servant Virginia Tech,Session X: Building on Data,6.0,2019-05-27T15:24:00,2019-05-27T15:30:00,Centre-Ville,"Gian Luca Scoccia, Anthony Peruma, Virginia Pujols, Ben Christians, Daniel Krutz",Talk,An Empirical History of Permission Requests and Mistakes in Open Source Android Apps,MSR 2019 Data Showcase
83,2019,Mon 27 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session IX: Traceability,15.0,2019-05-27T14:45:00,2019-05-27T15:00:00,Place du Canada,"Aidan Z.H. Yang, Daniel Alencar Da Costa , Ying Zou",Full-paper,Predicting Co-Changes between Functionality Specifications and Source Code in Behavior Driven Development,MSR 2019 Technical Papers
84,2019,Mon 27 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session IX: Traceability,6.0,2019-05-27T15:01:00,2019-05-27T15:07:00,Place du Canada,"Daan Schipper, Maurício Aniche, Arie van Deursen,  Pre-print",Short-paper,Tracing Back Log Data to its Log Statement: From Research to Practice,MSR 2019 Technical Papers
85,2019,Mon 27 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session IX: Traceability,6.0,2019-05-27T15:08:00,2019-05-27T15:14:00,Place du Canada,"Junnosuke Matsumoto, Yoshiki Higo, Shinji Kusumoto,  Pre-print",Short-paper,Beyond GumTree: A hybrid approach to generate edit scripts,MSR 2019 Technical Papers
86,2019,Mon 27 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session IX: Traceability,6.0,2019-05-27T15:15:00,2019-05-27T15:21:00,Place du Canada,"Ryosuke Funaki, Shinpei Hayashi, Motoshi Saeki,  Pre-print",Short-paper,The Impact of Systematic Edits in History Slicing,MSR 2019 Technical Papers
87,2019,Mon 27 May 2019,14:45,15:30,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Session IX: Traceability,6.0,2019-05-27T15:22:00,2019-05-27T15:28:00,Place du Canada,"Moein Owhadi-Kareshk, Sarah Nadi",Short-paper,Scalable Software Merging Studies with MERGANSER,MSR 2019 Technical Papers
88,2019,Mon 27 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Awards + Closing,25.0,2019-05-27T16:00:00,2019-05-27T16:25:00,Place du Canada,,Awards,Award Announcements,MSR 2019 Plenary
89,2019,Mon 27 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Awards + Closing,20.0,2019-05-27T16:25:00,2019-05-27T16:45:00,Place du Canada,Katsuro Inoue,Talk,MSR Foundational Contribution Award,MSR 2019 Plenary
90,2019,Mon 27 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Awards + Closing,20.0,2019-05-27T16:45:00,2019-05-27T17:05:00,Place du Canada,"Christian Bird, Peter Rigby, Earl T. Barr, Daniel M. German",Talk,MSR 2019 Most Influential Paper Award,MSR 2019 Plenary
91,2019,Mon 27 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Awards + Closing,45.0,2019-05-27T17:05:00,2019-05-27T17:50:00,Place du Canada,"Abram Hindle, Mei Nagappan",,Discussion: Future of the MSR conference,MSR 2019 Plenary
92,2019,Mon 27 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Awards + Closing,5.0,2019-05-27T17:50:00,2019-05-27T17:55:00,Place du Canada,,,Presentation of MSR 2020,MSR 2019 Plenary
93,2019,Mon 27 May 2019,16:00,18:00,Place du Canada,Chair(s): Francisco Servant Virginia Tech,Awards + Closing,5.0,2019-05-27T17:55:00,2019-05-27T18:00:00,Place du Canada,,,Closing,MSR 2019 Plenary
